

 Profile 2

MM-DD-YYYY HH:MM:SS,Sndm/s,TmpC,Heading,Pitch,Roll,magnHx,magnHy,magnHz,Beams,Cells,Beam1,Beam2,Beam3,Beam4,Beam5,Vel1,Vel2,Vel3,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3
10-17-2015 03:37:42.375,1500.0000,12.3300,310.9000,1.2000,-0.4000,16591,69,512,3,1,2,3,4,0,0,-0.14430,-0.04780,-0.19960,124,116,118,084,092,095
10-17-2015 03:37:42.875,1500.0000,12.3300,310.9000,1.2000,-0.4000,16591,69,512,3,1,2,3,4,0,0,-0.17700,-0.02980,-0.14210,111,143,118,079,099,095
10-17-2015 03:37:43.375,1500.0000,12.3300,319.1000,0.2000,3.3000,16585,-1030,248,3,1,2,3,4,0,0,-0.26330,-0.02030,-0.09800,118,113,112,086,092,088
10-17-2015 03:37:43.875,1500.0000,12.3300,319.1000,0.2000,3.3000,16585,-1030,248,3,1,2,3,4,0,0,-0.22380,-0.04240,-0.11850,121,113,119,099,094,091
10-17-2015 03:37:44.375,1500.0000,12.3300,286.1000,0.9000,-1.2000,16713,275,433,3,1,2,3,4,0,0,-0.20100,-0.04600,-0.16270,107,111,132,090,086,100
10-17-2015 03:37:44.875,1500.0000,12.3300,286.1000,0.9000,-1.2000,16713,275,433,3,1,2,3,4,0,0,-0.23720,-0.14500,-0.21690,104,128,106,086,098,083
10-17-2015 03:37:45.375,1500.0000,12.3200,275.4000,0.4000,-0.1000,16461,-21,297,3,1,2,3,4,0,0,-0.26220,-0.14350,-0.23510,106,112,120,092,087,100
10-17-2015 03:37:45.875,1500.0000,12.3200,275.4000,0.4000,-0.1000,16461,-21,297,3,1,2,3,4,0,0,-0.25670,-0.19470,-0.25280,116,116,112,099,092,095
10-17-2015 03:37:46.375,1500.0000,12.3200,258.9000,0.1000,-1.9000,16559,497,212,3,1,2,3,4,0,0,-0.23230,-0.19530,-0.25420,115,132,113,087,097,093
10-17-2015 03:37:46.875,1500.0000,12.3200,258.9000,0.1000,-1.9000,16559,497,212,3,1,2,3,4,0,0,-0.17860,-0.18500,-0.29430,133,116,122,095,091,099
10-17-2015 03:37:47.375,1500.0000,12.3400,259.1000,0.1000,-0.5000,16519,93,202,3,1,2,3,4,0,0,-0.15330,-0.22730,-0.28580,119,117,140,094,096,100
10-17-2015 03:37:47.875,1500.0000,12.3400,259.1000,0.1000,-0.5000,16519,93,202,3,1,2,3,4,0,0,-0.13850,-0.18500,-0.29190,115,120,135,093,096,099
10-17-2015 03:37:48.375,1500.0000,12.3500,278.4000,0.0000,0.3000,16515,-171,173,3,1,2,3,4,0,0,-0.14520,-0.15190,-0.26720,117,114,116,090,086,096
10-17-2015 03:37:48.875,1500.0000,12.3500,278.4000,0.0000,0.3000,16515,-171,173,3,1,2,3,4,0,0,-0.14110,-0.16470,-0.24020,125,118,124,096,095,098
10-17-2015 03:37:49.375,1500.0000,12.3600,302.0000,0.0000,-0.8000,16503,176,160,3,1,2,3,4,0,0,-0.12610,-0.09890,-0.22340,137,114,106,084,087,090
10-17-2015 03:37:49.875,1500.0000,12.3600,302.0000,0.0000,-0.8000,16503,176,160,3,1,2,3,4,0,0,-0.10110,-0.10760,-0.14920,128,126,104,093,099,092
10-17-2015 03:37:50.375,1500.0000,12.3600,336.5000,0.4000,1.1000,16559,-407,295,3,1,2,3,4,0,0,-0.15070,-0.05690,-0.11790,131,109,110,095,089,092
10-17-2015 03:37:50.875,1500.0000,12.3600,336.5000,0.4000,1.1000,16559,-407,295,3,1,2,3,4,0,0,-0.15920,-0.04930,-0.12130,108,114,108,093,084,097
10-17-2015 03:37:51.375,1500.0000,12.3500,347.8000,0.9000,1.3000,16631,-470,429,3,1,2,3,4,0,0,-0.21830,-0.03070,-0.12770,127,109,114,099,091,099
10-17-2015 03:37:51.875,1500.0000,12.3500,347.8000,0.9000,1.3000,16631,-470,429,3,1,2,3,4,0,0,-0.23030,-0.02260,-0.11690,132,114,142,097,098,100
10-17-2015 03:37:52.375,1500.0000,12.3500,340.0000,0.4000,0.6000,16537,-262,291,3,1,2,3,4,0,0,-0.23150,-0.01680,-0.10190,115,128,113,096,092,092
10-17-2015 03:37:52.875,1500.0000,12.3500,340.0000,0.4000,0.6000,16537,-262,291,3,1,2,3,4,0,0,-0.18150,-0.00930,-0.05870,122,124,115,099,099,085
10-17-2015 03:37:53.375,1500.0000,12.3500,329.5000,-0.5000,3.1000,16433,-979,0,3,1,2,3,4,0,0,-0.20420,-0.02100,0.00180,131,129,114,099,100,095
10-17-2015 03:37:53.875,1500.0000,12.3500,329.5000,-0.5000,3.1000,16433,-979,0,3,1,2,3,4,0,0,-0.22560,-0.06260,-0.05550,120,120,109,096,098,078
10-17-2015 03:37:54.375,1500.0000,12.3500,288.8000,1.8000,-1.7000,16557,424,691,3,1,2,3,4,0,0,-0.23740,-0.08330,-0.23880,114,114,120,092,087,085
10-17-2015 03:37:54.875,1500.0000,12.3500,288.8000,1.8000,-1.7000,16557,424,691,3,1,2,3,4,0,0,-0.34990,-0.11730,-0.25500,105,116,116,082,092,095
10-17-2015 03:37:55.375,1500.0000,12.3400,280.5000,1.5000,1.2000,16481,-440,621,3,1,2,3,4,0,0,-0.29400,-0.16160,-0.28660,111,117,119,087,081,099
10-17-2015 03:37:55.875,1500.0000,12.3400,280.5000,1.5000,1.2000,16481,-440,621,3,1,2,3,4,0,0,-0.29380,-0.16080,-0.32060,114,114,117,092,088,098
10-17-2015 03:37:56.375,1500.0000,12.3600,270.4000,-0.5000,-2.6000,16445,697,6,3,1,2,3,4,0,0,-0.19490,-0.18070,-0.28300,127,122,116,099,092,096
10-17-2015 03:37:56.875,1500.0000,12.3600,270.4000,-0.5000,-2.6000,16445,697,6,3,1,2,3,4,0,0,-0.12450,-0.21040,-0.26330,126,120,121,100,095,096
10-17-2015 03:37:57.375,1500.0000,12.3700,286.2000,0.3000,0.0000,16577,-78,258,3,1,2,3,4,0,0,-0.13100,-0.14480,-0.24970,113,144,116,093,099,087
10-17-2015 03:37:57.875,1500.0000,12.3700,286.2000,0.3000,0.0000,16577,-78,258,3,1,2,3,4,0,0,-0.02710,-0.05960,-0.17750,120,113,113,098,096,093
10-17-2015 03:37:58.375,1500.0000,12.3700,331.0000,0.2000,3.6000,16517,-1123,245,3,1,2,3,4,0,0,-0.06460,-0.05670,-0.08150,109,108,108,092,085,086
10-17-2015 03:37:58.875,1500.0000,12.3700,331.0000,0.2000,3.6000,16517,-1123,245,3,1,2,3,4,0,0,-0.20460,-0.05070,-0.06640,116,112,109,097,096,082
10-17-2015 03:37:59.375,1500.0000,12.3800,318.8000,1.0000,-3.3000,16531,889,464,3,1,2,3,4,0,0,-0.14730,-0.13040,-0.16640,117,118,115,094,093,096
10-17-2015 03:37:59.875,1500.0000,12.3800,318.8000,1.0000,-3.3000,16531,889,464,3,1,2,3,4,0,0,-0.18310,-0.08720,-0.17830,117,114,115,090,095,098
10-17-2015 03:38:00.375,1500.0000,12.3900,345.7000,0.2000,1.5000,16467,-510,243,3,1,2,3,4,0,0,-0.27710,-0.12480,-0.13230,117,115,112,088,092,091
10-17-2015 03:38:00.875,1500.0000,12.3900,345.7000,0.2000,1.5000,16467,-510,243,3,1,2,3,4,0,0,-0.26710,-0.07020,-0.12240,121,112,114,091,082,094
10-17-2015 03:38:01.375,1500.0000,12.4100,340.0000,0.1000,2.5000,16639,-824,193,3,1,2,3,4,0,0,-0.25360,-0.06550,-0.06930,119,112,111,091,097,090
10-17-2015 03:38:01.875,1500.0000,12.4100,340.0000,0.1000,2.5000,16639,-824,193,3,1,2,3,4,0,0,-0.25150,-0.08460,-0.09160,109,120,132,079,099,099
10-17-2015 03:38:02.375,1500.0000,12.4100,305.5000,0.4000,-1.5000,16753,382,293,3,1,2,3,4,0,0,-0.17660,-0.02480,-0.14560,111,111,117,096,078,098
10-17-2015 03:38:02.875,1500.0000,12.4100,305.5000,0.4000,-1.5000,16753,382,293,3,1,2,3,4,0,0,-0.24880,-0.05380,-0.16010,113,109,121,093,094,095
10-17-2015 03:38:03.375,1500.0000,12.4000,299.3000,0.4000,1.5000,16491,-510,300,3,1,2,3,4,0,0,-0.25940,-0.09400,-0.19250,110,113,119,091,085,095
10-17-2015 03:38:03.875,1500.0000,12.4000,299.3000,0.4000,1.5000,16491,-510,300,3,1,2,3,4,0,0,-0.24590,-0.12930,-0.21920,106,112,122,089,090,096
10-17-2015 03:38:04.375,1500.0000,12.4000,277.8000,0.5000,0.2000,16543,-132,318,3,1,2,3,4,0,0,-0.19470,-0.13710,-0.23880,125,112,117,100,093,099
10-17-2015 03:38:04.875,1500.0000,12.4000,277.8000,0.5000,0.2000,16543,-132,318,3,1,2,3,4,0,0,-0.22270,-0.13350,-0.26560,117,115,122,098,091,099
10-17-2015 03:38:05.375,1500.0000,12.4000,273.3000,0.7000,0.0000,16605,-66,366,3,1,2,3,4,0,0,-0.23460,-0.11380,-0.24640,106,113,120,088,088,099
10-17-2015 03:38:05.875,1500.0000,12.4000,273.3000,0.7000,0.0000,16605,-66,366,3,1,2,3,4,0,0,-0.16000,-0.09340,-0.22810,128,117,110,099,094,093
10-17-2015 03:38:06.375,1500.0000,12.4100,275.2000,0.2000,-0.8000,16455,164,239,3,1,2,3,4,0,0,-0.11900,-0.09590,-0.21650,112,116,141,081,087,100
10-17-2015 03:38:06.875,1500.0000,12.4100,275.2000,0.2000,-0.8000,16455,164,239,3,1,2,3,4,0,0,-0.11130,-0.05760,-0.19360,120,109,108,097,088,093
10-17-2015 03:38:07.375,1500.0000,12.4100,290.5000,0.8000,0.2000,16587,-137,406,3,1,2,3,4,0,0,-0.13810,-0.08960,-0.20220,109,116,121,087,089,099
10-17-2015 03:38:07.875,1500.0000,12.4100,290.5000,0.8000,0.2000,16587,-137,406,3,1,2,3,4,0,0,-0.16500,-0.11520,-0.21290,116,111,127,091,080,096
10-17-2015 03:38:08.375,1500.0000,12.4100,302.9000,0.9000,0.4000,16589,-211,427,3,1,2,3,4,0,0,-0.16050,-0.07610,-0.19980,103,143,120,083,100,098
10-17-2015 03:38:08.875,1500.0000,12.4100,302.9000,0.9000,0.4000,16589,-211,427,3,1,2,3,4,0,0,-0.23570,-0.11630,-0.17230,126,115,124,099,097,100
10-17-2015 03:38:09.375,1500.0000,12.4000,315.0000,0.9000,0.1000,16515,-126,427,3,1,2,3,4,0,0,-0.24380,-0.08900,-0.18910,118,133,118,099,098,087
10-17-2015 03:38:09.875,1500.0000,12.4000,315.0000,0.9000,0.1000,16515,-126,427,3,1,2,3,4,0,0,-0.18110,-0.08010,-0.21870,120,119,118,095,097,077
10-17-2015 03:38:10.375,1500.0000,12.4000,327.5000,0.2000,3.1000,16535,-973,225,3,1,2,3,4,0,0,-0.24950,-0.09570,-0.09670,116,122,103,083,095,092
10-17-2015 03:38:10.875,1500.0000,12.4000,327.5000,0.2000,3.1000,16535,-973,225,3,1,2,3,4,0,0,-0.26980,-0.10310,-0.07720,114,119,123,094,099,100
10-17-2015 03:38:11.375,1500.0000,12.4000,298.4000,0.6000,-0.7000,16699,151,341,3,1,2,3,4,0,0,-0.26130,-0.10410,-0.16060,121,120,120,098,091,098
10-17-2015 03:38:11.875,1500.0000,12.4000,298.4000,0.6000,-0.7000,16699,151,341,3,1,2,3,4,0,0,-0.26490,-0.11910,-0.18850,124,126,131,099,099,100
10-17-2015 03:38:12.375,1500.0000,12.3900,287.3000,0.8000,-0.7000,16467,131,412,3,1,2,3,4,0,0,-0.26060,-0.08950,-0.24470,144,109,112,099,080,095
10-17-2015 03:38:12.875,1500.0000,12.3900,287.3000,0.8000,-0.7000,16467,131,412,3,1,2,3,4,0,0,-0.24740,-0.09070,-0.23990,137,109,120,098,081,095
10-17-2015 03:38:13.375,1500.0000,12.3900,277.1000,0.4000,0.7000,16441,-294,304,3,1,2,3,4,0,0,-0.24320,-0.14340,-0.29180,135,110,119,100,084,096
10-17-2015 03:38:13.875,1500.0000,12.3900,277.1000,0.4000,0.7000,16441,-294,304,3,1,2,3,4,0,0,-0.17090,-0.11410,-0.24620,108,109,103,092,087,083
10-17-2015 03:38:14.375,1500.0000,12.3900,273.7000,0.1000,-0.9000,16465,194,210,3,1,2,3,4,0,0,-0.11120,-0.14530,-0.20510,117,115,116,097,084,094
10-17-2015 03:38:14.875,1500.0000,12.3900,273.7000,0.1000,-0.9000,16465,194,210,3,1,2,3,4,0,0,-0.12190,-0.11150,-0.19730,109,120,120,088,097,091
10-17-2015 03:38:15.375,1500.0000,12.3900,281.8000,1.2000,-0.6000,16593,115,523,3,1,2,3,4,0,0,-0.12140,-0.07960,-0.19390,104,117,136,078,097,099
10-17-2015 03:38:15.875,1500.0000,12.3900,281.8000,1.2000,-0.6000,16593,115,523,3,1,2,3,4,0,0,-0.09950,-0.07450,-0.18080,112,111,135,092,086,100
10-17-2015 03:38:16.375,1500.0000,12.3900,298.0000,0.9000,1.3000,16565,-452,435,3,1,2,3,4,0,0,-0.14670,-0.05040,-0.17010,114,116,120,098,097,099
10-17-2015 03:38:16.875,1500.0000,12.3900,298.0000,0.9000,1.3000,16565,-452,435,3,1,2,3,4,0,0,-0.13310,-0.03140,-0.18370,118,109,111,097,094,096
10-17-2015 03:38:17.375,1500.0000,12.3900,303.3000,0.6000,0.1000,16427,-128,337,3,1,2,3,4,0,0,-0.10840,-0.05330,-0.17110,124,114,120,084,090,099
10-17-2015 03:38:17.875,1500.0000,12.3900,303.3000,0.6000,0.1000,16427,-128,337,3,1,2,3,4,0,0,-0.25850,-0.04910,-0.14270,126,115,115,093,094,087
10-17-2015 03:38:18.375,1500.0000,12.3900,298.6000,1.0000,-1.6000,16545,402,458,3,1,2,3,4,0,0,-0.22620,-0.04420,-0.17630,110,109,120,087,085,083
10-17-2015 03:38:18.875,1500.0000,12.3900,298.6000,1.0000,-1.6000,16545,402,458,3,1,2,3,4,0,0,-0.16980,-0.06490,-0.19980,109,136,124,088,100,084
10-17-2015 03:38:19.375,1500.0000,12.3900,306.5000,0.9000,2.2000,16657,-731,450,3,1,2,3,4,0,0,-0.22050,-0.06070,-0.14070,112,112,117,094,094,089
10-17-2015 03:38:19.875,1500.0000,12.3900,306.5000,0.9000,2.2000,16657,-731,450,3,1,2,3,4,0,0,-0.25360,-0.06640,-0.16480,105,112,124,089,094,100
10-17-2015 03:38:20.375,1500.0000,12.3900,284.9000,0.9000,-0.4000,16409,56,429,3,1,2,3,4,0,0,-0.22450,-0.07390,-0.19360,129,110,114,100,095,093
10-17-2015 03:38:20.875,1500.0000,12.3900,284.9000,0.9000,-0.4000,16409,56,429,3,1,2,3,4,0,0,-0.21220,-0.10010,-0.26560,121,113,104,099,087,083
10-17-2015 03:38:21.375,1500.0000,12.3900,277.7000,0.5000,-0.7000,16523,139,329,3,1,2,3,4,0,0,-0.23210,-0.10950,-0.24870,114,110,112,082,090,090
10-17-2015 03:38:21.875,1500.0000,12.3900,277.7000,0.5000,-0.7000,16523,139,329,3,1,2,3,4,0,0,-0.16630,-0.08420,-0.23680,125,109,128,099,089,095
10-17-2015 03:38:22.375,1500.0000,12.4100,276.1000,0.5000,-0.9000,16507,196,320,3,1,2,3,4,0,0,-0.13930,-0.05730,-0.22470,115,107,128,083,089,094
10-17-2015 03:38:22.875,1500.0000,12.4100,276.1000,0.5000,-0.9000,16507,196,320,3,1,2,3,4,0,0,-0.11960,-0.08890,-0.21960,108,114,113,092,084,096
10-17-2015 03:38:23.375,1500.0000,12.4100,286.9000,0.5000,-0.2000,16501,8,316,3,1,2,3,4,0,0,-0.11330,-0.10430,-0.19150,129,119,107,099,098,081
10-17-2015 03:38:23.875,1500.0000,12.4100,286.9000,0.5000,-0.2000,16501,8,316,3,1,2,3,4,0,0,-0.16040,-0.10650,-0.17830,108,116,100,088,091,092
10-17-2015 03:38:24.375,1500.0000,12.4100,295.0000,1.5000,-0.2000,16501,0,618,3,1,2,3,4,0,0,-0.25070,-0.11950,-0.21600,106,114,110,092,088,085
10-17-2015 03:38:24.875,1500.0000,12.4100,295.0000,1.5000,-0.2000,16501,0,618,3,1,2,3,4,0,0,-0.15150,-0.13810,-0.26100,116,111,112,094,090,094
10-17-2015 03:38:25.375,1500.0000,12.4000,302.0000,0.0000,0.9000,16491,-339,154,3,1,2,3,4,0,0,-0.16710,-0.13490,-0.21910,116,113,111,097,089,085
10-17-2015 03:38:25.875,1500.0000,12.4000,302.0000,0.0000,0.9000,16491,-339,154,3,1,2,3,4,0,0,-0.20100,-0.11290,-0.16040,107,109,108,095,086,097
10-17-2015 03:38:26.375,1500.0000,12.4000,309.1000,0.0000,0.9000,16471,-343,177,3,1,2,3,4,0,0,-0.19280,-0.18090,-0.12370,113,122,105,091,095,089
10-17-2015 03:38:26.875,1500.0000,12.4000,309.1000,0.0000,0.9000,16471,-343,177,3,1,2,3,4,0,0,-0.23520,-0.18420,-0.13160,112,122,115,094,097,093
10-17-2015 03:38:27.375,1500.0000,12.4000,292.3000,1.0000,-0.9000,16521,212,458,3,1,2,3,4,0,0,-0.23210,-0.18450,-0.21860,106,117,111,089,095,089
10-17-2015 03:38:27.875,1500.0000,12.4000,292.3000,1.0000,-0.9000,16521,212,458,3,1,2,3,4,0,0,-0.22830,-0.21650,-0.21830,129,116,110,099,084,095
10-17-2015 03:38:28.375,1500.0000,12.4000,283.8000,0.7000,0.4000,16537,-205,370,3,1,2,3,4,0,0,-0.30800,-0.18830,-0.25090,124,109,109,092,074,087
10-17-2015 03:38:28.875,1500.0000,12.4000,283.8000,0.7000,0.4000,16537,-205,370,3,1,2,3,4,0,0,-0.28850,-0.23980,-0.27420,134,118,111,099,086,093
10-17-2015 03:38:29.375,1500.0000,12.4000,272.5000,0.0000,-0.6000,16461,109,164,3,1,2,3,4,0,0,-0.23440,-0.26150,-0.25570,121,128,146,091,093,099
10-17-2015 03:38:29.875,1500.0000,12.4000,272.5000,0.0000,-0.6000,16461,109,164,3,1,2,3,4,0,0,-0.18980,-0.24270,-0.25410,125,123,124,088,090,099
10-17-2015 03:38:30.375,1500.0000,12.4000,270.9000,-0.4000,-1.1000,16461,246,25,3,1,2,3,4,0,0,-0.10990,-0.24210,-0.22070,117,110,113,097,091,096
10-17-2015 03:38:30.875,1500.0000,12.4000,270.9000,-0.4000,-1.1000,16461,246,25,3,1,2,3,4,0,0,-0.04180,-0.19580,-0.18400,115,118,108,099,096,092
10-17-2015 03:38:31.375,1500.0000,12.4100,289.0000,0.0000,0.1000,16499,-108,137,3,1,2,3,4,0,0,-0.03350,-0.19800,-0.14030,122,122,111,093,091,097
10-17-2015 03:38:31.875,1500.0000,12.4100,289.0000,0.0000,0.1000,16499,-108,137,3,1,2,3,4,0,0,-0.07390,-0.18690,-0.12240,128,114,104,091,090,094
10-17-2015 03:38:32.375,1500.0000,12.4100,304.8000,0.8000,0.5000,16495,-234,420,3,1,2,3,4,0,0,-0.11120,-0.21530,-0.15630,114,123,107,097,098,078
10-17-2015 03:38:32.875,1500.0000,12.4100,304.8000,0.8000,0.5000,16495,-234,420,3,1,2,3,4,0,0,-0.14260,-0.22700,-0.18330,106,120,108,080,094,068
10-17-2015 03:38:33.375,1500.0000,12.4000,311.5000,0.5000,0.1000,16529,-118,308,3,1,2,3,4,0,0,-0.12050,-0.25640,-0.19280,112,113,116,088,086,096
10-17-2015 03:38:33.875,1500.0000,12.4000,311.5000,0.5000,0.1000,16529,-118,308,3,1,2,3,4,0,0,-0.10410,-0.18760,-0.17200,109,114,111,088,087,095
10-17-2015 03:38:34.375,1500.0000,12.4100,338.1000,0.0000,2.9000,16539,-921,158,3,1,2,3,4,0,0,-0.11150,-1.17450,-0.12780,116,107,110,098,083,096
10-17-2015 03:38:34.875,1500.0000,12.4100,338.1000,0.0000,2.9000,16539,-921,158,3,1,2,3,4,0,0,-0.19650,-0.14650,-0.05480,111,110,114,092,079,088
10-17-2015 03:38:35.375,1500.0000,12.4200,319.8000,0.5000,-0.4000,16571,58,316,3,1,2,3,4,0,0,-0.17420,-0.22810,-0.11490,110,106,118,095,071,095
10-17-2015 03:38:35.875,1500.0000,12.4200,319.8000,0.5000,-0.4000,16571,58,316,3,1,2,3,4,0,0,-0.17510,-0.24130,-0.13540,108,111,124,085,085,099
10-17-2015 03:38:36.375,1500.0000,12.4200,313.5000,0.6000,1.3000,16553,-474,358,3,1,2,3,4,0,0,-0.21990,-0.22820,-0.18150,112,134,112,087,099,088
10-17-2015 03:38:36.875,1500.0000,12.4200,313.5000,0.6000,1.3000,16553,-474,358,3,1,2,3,4,0,0,-0.23070,-0.22680,-0.20220,115,112,113,095,075,084
10-17-2015 03:38:37.375,1500.0000,12.4200,296.7000,0.4000,0.4000,16521,-189,283,3,1,2,3,4,0,0,-0.24550,-0.23210,-0.21960,112,113,115,087,073,086
10-17-2015 03:38:37.875,1500.0000,12.4200,296.7000,0.4000,0.4000,16521,-189,283,3,1,2,3,4,0,0,-0.24540,-1.24610,-0.23540,111,111,130,077,062,099
10-17-2015 03:38:38.375,1500.0000,12.4200,281.0000,0.0000,-1.1000,16525,261,189,3,1,2,3,4,0,0,-0.19900,-1.28470,-0.26020,122,111,112,098,072,091
10-17-2015 03:38:38.875,1500.0000,12.4200,281.0000,0.0000,-1.1000,16525,261,189,3,1,2,3,4,0,0,-0.18180,-0.28290,-0.26890,107,121,115,086,094,090
10-17-2015 03:38:39.375,1500.0000,12.4200,281.1000,-0.2000,-2.1000,16513,537,97,3,1,2,3,4,0,0,-0.14000,-0.26900,-0.24350,112,127,108,094,095,078
10-17-2015 03:38:39.875,1500.0000,12.4200,281.1000,-0.2000,-2.1000,16513,537,97,3,1,2,3,4,0,0,-0.03150,-0.14650,-0.17700,108,111,116,092,087,091
10-17-2015 03:38:40.375,1500.0000,12.4100,300.4000,-0.2000,1.0000,16409,-359,85,3,1,2,3,4,0,0,-0.02320,-0.20860,-0.16380,109,134,115,083,099,091
10-17-2015 03:38:40.875,1500.0000,12.4100,300.4000,-0.2000,1.0000,16409,-359,85,3,1,2,3,4,0,0,-0.01850,-0.20470,-0.07870,126,129,117,099,099,096
10-17-2015 03:38:41.375,1500.0000,12.4000,318.4000,0.9000,2.5000,16525,-803,427,3,1,2,3,4,0,0,-0.12660,-0.15610,-0.05230,112,111,116,094,075,099
10-17-2015 03:38:41.875,1500.0000,12.4000,318.4000,0.9000,2.5000,16525,-803,427,3,1,2,3,4,0,0,-0.14700,-0.24360,0.93730,114,123,115,097,095,085
10-17-2015 03:38:42.375,1500.0000,12.3900,302.8000,1.2000,-1.6000,16555,392,537,3,1,2,3,4,0,0,-0.13480,-0.26940,-0.20260,114,106,111,093,086,082
10-17-2015 03:38:42.875,1500.0000,12.3900,302.8000,1.2000,-1.6000,16555,392,537,3,1,2,3,4,0,0,-0.15350,-1.15240,-0.17850,112,108,108,093,067,093
10-17-2015 03:38:43.375,1500.0000,12.3900,317.5000,0.2000,1.7000,16483,-565,243,3,1,2,3,4,0,0,-0.20550,-0.27650,-0.12760,116,104,113,092,066,096
10-17-2015 03:38:43.875,1500.0000,12.3900,317.5000,0.2000,1.7000,16483,-565,243,3,1,2,3,4,0,0,-0.22420,-0.24730,-0.08730,113,116,115,095,090,097
10-17-2015 03:38:44.375,1500.0000,12.3700,291.0000,0.4000,-2.5000,16525,651,281,3,1,2,3,4,0,0,-0.18390,-1.27870,-0.18170,122,110,121,093,073,097
10-17-2015 03:38:44.875,1500.0000,12.3700,291.0000,0.4000,-2.5000,16525,651,281,3,1,2,3,4,0,0,-0.13530,-0.28100,-0.21000,107,118,118,086,086,099
10-17-2015 03:38:45.375,1500.0000,12.3700,288.7000,0.5000,0.2000,16551,-132,335,3,1,2,3,4,0,0,-0.17510,-0.31370,-0.19540,110,134,115,087,099,098
10-17-2015 03:38:45.875,1500.0000,12.3700,288.7000,0.5000,0.2000,16551,-132,335,3,1,2,3,4,0,0,-0.18470,-1.25140,-0.20200,118,108,119,092,063,097
10-17-2015 03:38:46.375,1500.0000,12.3500,285.0000,0.1000,-0.5000,16443,69,191,3,1,2,3,4,0,0,-0.17680,-0.34090,-0.21450,107,111,121,086,090,095
10-17-2015 03:38:46.875,1500.0000,12.3500,285.0000,0.1000,-0.5000,16443,69,191,3,1,2,3,4,0,0,-0.17070,-0.34250,-0.21500,117,118,114,094,095,088
10-17-2015 03:38:47.375,1500.0000,12.3400,291.2000,-0.2000,0.1000,16559,-106,77,3,1,2,3,4,0,0,-0.12650,-0.28580,-0.21770,110,120,115,089,075,096
10-17-2015 03:38:47.875,1500.0000,12.3400,291.2000,-0.2000,0.1000,16559,-106,77,3,1,2,3,4,0,0,-0.08460,-0.28570,-0.20410,109,119,110,077,081,090
10-17-2015 03:38:48.375,1500.0000,12.3100,314.4000,-0.4000,0.4000,16555,-195,39,3,1,2,3,4,0,0,-0.01910,-0.26290,-0.18730,128,109,135,099,087,098
10-17-2015 03:38:48.875,1500.0000,12.3100,314.4000,-0.4000,0.4000,16555,-195,39,3,1,2,3,4,0,0,-0.02220,-0.21160,-0.10290,117,118,120,097,082,097
10-17-2015 03:38:49.375,1500.0000,12.2700,339.9000,0.0000,-0.3000,16483,14,173,3,1,2,3,4,0,0,-0.00380,-0.19990,-0.13140,118,113,108,099,083,092
10-17-2015 03:38:49.875,1500.0000,12.2700,339.9000,0.0000,-0.3000,16483,14,173,3,1,2,3,4,0,0,-0.06000,-1.25530,-0.07600,116,110,113,077,081,092
10-17-2015 03:38:50.375,1500.0000,12.1700,6.2000,0.0000,3.7000,16477,-1161,168,3,1,2,3,4,0,0,-0.21310,-0.29890,-0.05030,122,106,110,098,075,079
10-17-2015 03:38:50.875,1500.0000,12.1700,6.2000,0.0000,3.7000,16477,-1161,168,3,1,2,3,4,0,0,-0.16740,-0.26360,-0.07950,112,117,137,080,089,100
10-17-2015 03:38:51.375,1500.0000,12.0500,339.9000,0.4000,-0.1000,16511,-31,297,3,1,2,3,4,0,0,-0.13430,-0.30840,-0.17130,116,118,127,099,074,093
10-17-2015 03:38:51.875,1500.0000,12.0500,339.9000,0.4000,-0.1000,16511,-31,297,3,1,2,3,4,0,0,-0.16040,-0.28040,-0.11080,107,114,124,079,084,099
10-17-2015 03:38:52.375,1500.0000,11.9600,335.0000,0.0000,0.1000,16465,-128,183,3,1,2,3,4,0,0,-0.14470,-0.14580,-0.09180,115,111,112,099,070,077
10-17-2015 03:38:52.875,1500.0000,11.9600,335.0000,0.0000,0.1000,16465,-128,183,3,1,2,3,4,0,0,-0.12840,-0.24190,-0.05660,107,146,115,088,100,080
10-17-2015 03:38:53.375,1500.0000,11.8700,321.2000,-0.2000,1.7000,16521,-577,102,3,1,2,3,4,0,0,-0.13100,-0.20180,-0.04210,118,115,118,098,069,098
10-17-2015 03:38:53.875,1500.0000,11.8700,321.2000,-0.2000,1.7000,16521,-577,102,3,1,2,3,4,0,0,-0.10100,-0.25170,-0.07840,114,129,105,096,098,089
10-17-2015 03:38:54.375,1500.0000,11.8100,299.1000,1.2000,-1.4000,16559,337,516,3,1,2,3,4,0,0,-0.08770,-0.21810,-0.15240,108,127,122,092,088,098
10-17-2015 03:38:54.875,1500.0000,11.8100,299.1000,1.2000,-1.4000,16559,337,516,3,1,2,3,4,0,0,-0.11500,-0.26510,-0.16940,123,116,114,097,097,096
10-17-2015 03:38:55.375,1500.0000,11.7500,301.2000,0.4000,1.8000,16553,-607,297,3,1,2,3,4,0,0,-0.10940,-0.26040,-0.18170,136,120,106,100,096,081
10-17-2015 03:38:55.875,1500.0000,11.7500,301.2000,0.4000,1.8000,16553,-607,297,3,1,2,3,4,0,0,-0.12730,-0.25410,-0.18010,114,123,116,096,082,099
