
 Profile 320

 Sensors were turned on at  04/04/2017 00:00:02
 Vehicle began profiling at 04/04/2017 00:02:04

Date,[mA],[V],[dbar],Oxygen[uM],Optode Temp[C],Chl,NTU,Therm
04/04/2017 00:52:48,142,10.9,1004.420,357.73,3.46,52,116,565
04/04/2017 00:52:58,142,10.9,1007.090,358.06,3.46,52,113,565
04/04/2017 00:53:08,170,10.9,1009.750,357.98,3.46,53,121,565
04/04/2017 00:53:18,138,10.9,1012.350,358.58,3.46,52,114,565
04/04/2017 00:53:28,147,10.9,1014.960,357.67,3.45,53,114,565
04/04/2017 00:53:38,166,10.8,1017.670,358.33,3.45,53,114,565
04/04/2017 00:53:48,156,10.9,1020.380,358.64,3.45,51,114,565
04/04/2017 00:53:58,133,10.9,1022.970,358.51,3.45,52,115,565
04/04/2017 00:54:08,150,10.9,1025.600,359.21,3.44,50,114,565
04/04/2017 00:54:18,161,10.8,1028.260,357.78,3.44,53,115,565
04/04/2017 00:54:28,157,10.9,1030.880,357.96,3.44,51,114,564
04/04/2017 00:54:38,121,10.9,1033.480,358.92,3.43,51,113,565
04/04/2017 00:54:48,172,10.9,1036.120,358.32,3.43,53,116,565
04/04/2017 00:54:58,158,10.8,1038.750,358.12,3.43,52,111,565
04/04/2017 00:55:08,141,10.9,1041.350,358.44,3.43,53,114,565
04/04/2017 00:55:18,172,10.8,1044.040,358.28,3.43,52,115,565
04/04/2017 00:55:28,157,10.9,1046.590,357.51,3.43,52,112,564
04/04/2017 00:55:38,121,10.9,1049.280,358.11,3.42,53,113,565
04/04/2017 00:55:48,153,10.9,1051.940,358.55,3.42,52,113,565
04/04/2017 00:55:58,200,10.8,1054.620,357.97,3.42,52,118,565
04/04/2017 00:56:08,78,10.9,1057.290,358.49,3.42,53,113,565
04/04/2017 00:56:18,177,10.8,1059.960,357.58,3.42,52,116,565
04/04/2017 00:56:28,168,10.8,1062.520,358.28,3.42,52,113,565
04/04/2017 00:56:38,145,10.9,1065.100,358.54,3.42,52,115,565
04/04/2017 00:56:48,149,10.9,1067.810,358.99,3.42,53,113,565
04/04/2017 00:56:58,126,10.9,1070.470,357.61,3.42,52,115,565
04/04/2017 00:57:08,147,10.9,1073.120,357.66,3.42,53,115,564
04/04/2017 00:57:18,149,10.9,1075.690,357.96,3.42,52,113,565
04/04/2017 00:57:28,168,10.8,1078.310,358.12,3.42,52,116,565
04/04/2017 00:57:38,141,10.9,1080.980,358.01,3.42,52,111,565
04/04/2017 00:57:48,152,10.9,1083.550,358.07,3.42,51,113,565
04/04/2017 00:57:58,145,10.9,1086.230,357.67,3.41,52,114,565
04/04/2017 00:58:08,149,10.9,1088.860,358.20,3.41,51,112,565
04/04/2017 00:58:18,151,10.9,1091.640,356.92,3.41,54,114,565
04/04/2017 00:58:28,157,10.8,1094.080,357.78,3.40,52,113,565
04/04/2017 00:58:38,145,10.9,1096.760,357.34,3.40,51,114,565
04/04/2017 00:58:48,158,10.9,1099.410,357.44,3.40,52,114,565
04/04/2017 00:58:58,158,10.9,1102.090,358.94,3.40,52,113,565
04/04/2017 00:59:08,155,10.9,1104.700,357.88,3.39,51,115,565
04/04/2017 00:59:18,103,10.9,1107.220,357.21,3.39,50,114,565
04/04/2017 00:59:28,170,10.8,1109.950,357.56,3.38,53,115,565
04/04/2017 00:59:38,160,10.9,1112.550,357.78,3.38,52,116,565
04/04/2017 00:59:48,142,10.9,1115.290,357.46,3.38,53,115,565
04/04/2017 00:59:58,150,10.9,1117.820,358.58,3.38,53,115,565
04/04/2017 01:00:08,143,10.9,1120.380,357.86,3.38,51,115,565
04/04/2017 01:00:18,156,10.9,1123.160,357.93,3.38,53,113,565
04/04/2017 01:00:28,185,10.8,1125.760,357.72,3.38,51,113,565
04/04/2017 01:00:38,167,10.8,1128.320,358.13,3.38,52,114,565
04/04/2017 01:00:48,128,10.9,1131.010,357.00,3.38,52,114,565
04/04/2017 01:00:58,190,10.9,1133.770,357.79,3.37,52,114,565
04/04/2017 01:01:08,154,10.8,1136.210,357.10,3.37,53,112,565
04/04/2017 01:01:18,147,10.9,1138.820,357.68,3.37,52,114,565
04/04/2017 01:01:28,142,10.9,1141.530,356.83,3.37,53,116,565
04/04/2017 01:01:38,145,10.9,1144.190,358.02,3.37,51,115,565
04/04/2017 01:01:48,147,10.9,1146.850,357.44,3.37,52,116,565
04/04/2017 01:01:58,167,10.8,1149.410,357.79,3.37,52,112,565
04/04/2017 01:02:08,152,10.9,1152.160,356.87,3.37,52,115,565
04/04/2017 01:02:18,166,10.8,1154.670,357.54,3.37,50,112,565
04/04/2017 01:02:28,155,10.9,1157.410,357.06,3.37,53,114,565
04/04/2017 01:02:38,155,10.8,1159.990,357.00,3.37,53,111,565
04/04/2017 01:02:48,162,10.8,1162.630,357.33,3.37,51,116,565
